206000.0,2.0,1.0,810,7158,1.0,810,0,1944
362000.0,3.0,2.25,1640,14374,1.0,1140,500,1963
255000.0,5.0,2.25,2060,8632,1.0,1030,1030,1962
249000.0,3.0,1.0,1110,8423,1.0,1110,0,1952
246000.0,3.0,1.0,1400,7410,1.0,1400,0,1944
250000.0,1.0,1.0,1100,4373,1.0,820,280,1947
185000.0,4.0,1.0,1490,6600,1.0,1490,0,1969
543200.0,6.0,2.25,2820,15600,1.5,1970,850,1940
988500.0,3.0,2.75,2015,16807,2.0,2015,0,2007
315000.0,5.0,1.75,2320,8100,1.0,1160,1160,1956
330000.0,5.0,3.0,2100,7715,1.0,1250,850,2013
947500.0,3.0,2.75,2980,27144,1.5,2180,800,1917
211000.0,3.0,1.5,1350,7620,1.0,1350,0,1941
285000.0,3.0,1.0,1090,8640,1.0,1090,0,1973
249950.0,2.0,1.0,940,8532,1.0,940,0,1959
554820.0,4.0,2.0,3510,12905,1.0,2210,1300,1965
244000.0,3.0,1.0,910,5250,1.0,910,0,1971
268000.0,4.0,2.0,1930,6600,1.0,1030,900,1967
215000.0,2.0,1.0,1320,8865,1.0,1320,0,1943
260000.0,3.0,1.75,1050,5850,1.0,1050,0,1980
193000.0,3.0,1.5,1180,9048,1.0,1180,0,1960
600000.0,4.0,2.5,1960,14242,1.0,1290,670,1958
270000.0,3.0,1.5,1890,9450,1.0,1090,800,1957
1035000.0,4.0,3.25,3450,11240,2.0,2430,1020,1960
185000.0,3.0,1.0,1840,8100,1.0,920,920,1953
480000.0,4.0,1.75,2220,6500,2.0,2220,0,1964
235000.0,3.0,1.0,1590,13000,1.5,1590,0,1944
175000.0,6.0,1.5,1930,8400,1.0,1030,900,1971
165000.0,3.0,1.0,970,6600,1.0,970,0,1965
375000.0,4.0,2.5,2210,9427,2.0,2210,0,1999
459950.0,3.0,1.75,1850,6869,1.0,1100,750,1919
760000.0,4.0,2.5,2420,10285,1.0,1700,720,1958
295000.0,3.0,1.75,1770,8235,1.0,1030,740,1960
150000.0,3.0,1.5,1230,8056,1.0,1230,0,1949
465000.0,3.0,2.25,2670,7500,1.0,1640,1030,1966
142500.0,4.0,0.75,1440,13300,1.0,1440,0,1948
410000.0,4.0,2.0,1970,10500,1.0,1820,150,1961
540500.0,5.0,3.75,3090,7415,2.0,3090,0,2014
245000.0,1.0,0.75,380,15000,1.0,380,0,1963
203000.0,3.0,1.0,1150,7156,1.0,1150,0,1953
455000.0,4.0,2.25,2450,21000,1.0,1650,800,1954
332000.0,3.0,2.0,1510,7884,1.0,1510,0,1942
200000.0,2.0,1.0,860,6600,1.0,860,0,1949
495000.0,3.0,2.0,2950,12196,2.0,2310,640,1918
346000.0,3.0,1.75,1270,8100,1.0,880,390,1950
324950.0,3.0,1.5,1460,8710,1.0,1460,0,1955
995000.0,3.0,4.5,4380,47044,2.0,3720,660,1968
440000.0,3.0,1.75,2030,17100,1.0,2030,0,1953
150000.0,2.0,1.0,890,8100,1.0,890,0,1942
225000.0,3.0,2.0,1700,11475,1.0,970,730,1945
669000.0,2.0,1.75,1950,10766,1.0,1160,790,1952
252750.0,4.0,1.0,1230,7410,1.5,1230,0,1944
710000.0,3.0,3.25,3740,136915,2.5,3100,640,1990
210000.0,2.0,1.0,720,8040,1.0,720,0,1943
365000.0,5.0,2.0,2280,19000,1.5,2280,0,1924
202000.0,2.0,1.0,920,7569,1.0,920,0,1950
359000.0,5.0,1.75,1940,6654,1.5,1940,0,1953
410000.0,3.0,1.0,2710,19000,2.0,2710,0,1950
459000.0,4.0,3.0,2530,10000,2.0,2530,0,2013
100000.0,2.0,1.0,930,7623,1.0,930,0,1942
289950.0,3.0,2.5,1760,8584,1.5,1760,0,1937
250000.0,3.0,2.25,1920,7738,1.0,1520,400,1965
240000.0,3.0,1.75,1570,8750,1.0,1570,0,1960
395000.0,5.0,1.75,1840,10453,1.0,1360,480,1948
345000.0,4.0,2.5,2040,5523,2.0,2040,0,1999
568000.0,4.0,1.75,2790,17476,1.0,1450,1340,1956
187000.0,2.0,1.0,840,11600,1.0,840,0,1952
410000.0,3.0,1.0,1470,6500,1.0,1470,0,1953
178650.0,3.0,1.5,1430,8960,1.0,1430,0,1953
289987.5,3.0,1.75,1570,15330,1.0,1080,490,1956
251555.555556,3.0,1.0,1750,7800,1.0,1150,600,1956
168333.333333,2.0,1.0,1050,6600,1.5,1050,0,1964
