225000.0,4.0,1.5,1950,12559,1.5,1950,0,1939
349950.0,5.0,3.0,2257,10117,1.0,1363,894,2005
110700.0,2.0,1.0,680,8064,1.0,680,0,1941
210000.0,4.0,1.75,2180,28710,1.0,1180,1000,1950
240000.0,2.0,1.75,1330,7200,1.0,1330,0,1993
180000.0,4.0,1.5,1740,7292,1.0,1020,720,1962
408000.0,3.0,2.25,1950,7221,1.0,1950,0,2006
325000.0,4.0,3.5,2630,3435,1.5,1640,990,1984
242000.0,3.0,1.75,1310,9645,1.0,1310,0,1979
267500.0,3.0,1.75,1590,11914,1.0,1090,500,1957
145000.0,3.0,1.0,1010,5490,1.0,1010,0,1954
250000.0,2.0,1.0,1110,26051,1.0,1110,0,1951
237000.0,3.0,1.0,1130,10650,1.0,1130,0,1954
234999.0,3.0,1.0,1330,8912,1.0,1330,0,1948
248000.0,5.0,1.5,1510,9078,1.0,1510,0,1959
230000.0,2.0,1.0,930,7550,1.0,930,0,1986
235000.0,3.0,1.75,1900,8540,1.0,950,950,1980
421000.0,3.0,2.5,2890,21780,2.0,2890,0,2000
170000.0,4.0,1.0,1920,13787,1.0,1220,700,1966
253779.0,4.0,2.0,2030,9600,1.5,1430,600,1947
287000.0,3.0,2.0,1300,11374,1.5,1300,0,1933
330000.0,4.0,2.5,2380,13550,2.0,2380,0,1999
215000.0,3.0,2.0,1340,8505,1.0,1340,0,1931
230000.0,3.0,1.0,1060,9946,1.0,1060,0,1956
259500.0,3.0,1.75,1650,12349,1.0,1650,0,1957
489000.0,3.0,3.0,3700,10375,2.0,3700,0,1982
160000.0,3.0,1.0,1350,8700,1.5,1350,0,1942
160000.0,2.0,1.0,520,22334,1.0,520,0,1951
