499950.0,4.0,2.5,2860,3345,2.0,2190,670,2004
315000.0,3.0,1.0,1160,9180,1.0,1160,0,1968
483500.0,4.0,2.5,2740,45732,2.0,2740,0,1995
900000.0,5.0,3.75,4130,226076,2.0,3170,960,1985
480500.0,4.0,2.5,2180,11200,1.0,2180,0,1968
535000.0,4.0,2.5,2280,65836,2.0,2280,0,2004
450000.0,3.0,2.0,1510,43560,1.0,1510,0,1954
985000.0,4.0,2.25,4230,37769,2.0,4230,0,1989
610000.0,3.0,3.0,2480,45302,1.0,1620,860,1976
1157200.0,4.0,4.25,5860,52889,2.0,4910,950,1996
590000.0,4.0,2.25,2430,32496,1.0,2430,0,1993
585000.0,4.0,3.25,2400,29252,2.0,2400,0,1982
950000.0,5.0,3.0,4530,258746,1.5,3200,1330,2003
368000.0,3.0,1.0,1280,9898,1.0,1280,0,1968
480000.0,5.0,4.75,3830,35000,1.0,2130,1700,1976
591000.0,4.0,2.25,2710,38180,2.0,2710,0,1977
319000.0,3.0,1.0,1390,12823,1.0,1390,0,1968
525000.0,3.0,3.5,2876,5086,2.0,2360,516,2007
766950.0,3.0,2.5,3030,30007,1.5,3030,0,1992
1120000.0,4.0,2.25,4470,60373,2.0,4470,0,1988
525000.0,3.0,2.5,2700,7434,2.0,2700,0,1991
1085000.0,4.0,3.25,3740,12080,1.0,2000,1740,1988
862500.0,4.0,2.75,3280,24440,2.0,3280,0,1996
445000.0,3.0,2.25,1990,7340,2.0,1990,0,1984
534640.0,3.0,2.5,2130,3500,1.0,1210,920,1994
810000.0,4.0,2.5,3480,59242,2.0,3480,0,1988
373000.0,3.0,2.5,1670,3565,2.0,1670,0,1999
464000.0,3.0,1.75,1630,28600,1.0,1630,0,1967
450000.0,3.0,1.5,2060,44866,1.0,2060,0,1953
458000.0,1.0,2.25,2140,10350,1.0,1470,670,1976
330000.0,3.0,1.0,1250,9126,1.0,1250,0,1969
625000.0,4.0,2.5,2630,48706,2.0,2630,0,1986
356000.0,2.0,1.75,1060,16470,1.0,1060,0,1977
482000.0,5.0,2.25,2230,9600,1.0,1320,910,1978
306000.0,2.0,1.0,780,13500,1.0,780,0,1946
465425.0,4.0,2.75,2430,20720,1.0,2430,0,1967
880000.0,3.0,2.0,2130,35169,1.0,2130,0,1989
326500.0,3.0,1.0,1810,12375,2.0,1810,0,1970
570000.0,3.0,1.75,1930,36210,1.0,1930,0,1977
630000.0,4.0,2.5,2740,43101,2.0,2740,0,1993
305000.0,3.0,1.0,1160,11776,1.0,1160,0,1968
490000.0,4.0,2.5,2360,4367,2.0,2360,0,2003
465000.0,4.0,2.25,1820,20349,1.0,1340,480,1977
374000.0,3.0,1.0,1200,9800,1.0,1200,0,1971
587000.0,4.0,2.5,2550,6256,2.0,2550,0,1992
559900.0,3.0,2.75,2930,5569,1.0,1860,1070,2004
474900.0,3.0,2.25,1800,43647,1.0,1800,0,1976
654950.0,4.0,2.5,2790,45902,2.0,2790,0,1987
548000.0,3.0,2.5,2110,4099,2.0,2110,0,2001
685000.0,4.0,2.5,2770,45514,2.0,2770,0,1989
749950.0,4.0,2.75,3110,35235,2.0,3110,0,1983
250000.0,3.0,2.5,1510,10384,1.0,1030,480,1976
415000.0,3.0,1.75,1910,12596,1.0,1340,570,1977
535500.0,3.0,1.5,1730,40250,2.0,1730,0,1983
510000.0,4.0,2.25,2450,62290,2.0,2450,0,1976
605000.0,3.0,2.5,2670,47480,2.0,2670,0,1981
965000.0,4.0,2.25,3160,34560,1.0,3160,0,1981
649950.0,4.0,2.5,2350,63162,2.0,2350,0,1994
360000.0,4.0,2.0,1630,10375,1.0,1630,0,1968
875000.0,4.0,2.5,3470,32109,2.0,3470,0,1995
599000.0,4.0,2.5,2790,230868,2.0,2790,0,1989
622500.0,5.0,2.75,3320,23760,2.0,2190,1130,1975
697000.0,4.0,2.75,3650,48351,1.5,3650,0,1978
665000.0,4.0,2.5,2790,43091,2.0,2790,0,1989
883000.0,4.0,2.5,2960,41656,2.0,2960,0,1985
862000.0,4.0,2.5,3190,14565,2.0,3190,0,1990
605500.0,3.0,2.5,2830,6536,2.0,2830,0,1989
669000.0,4.0,2.75,2700,35362,2.0,2700,0,1976
840000.0,4.0,3.5,3860,18334,2.0,3120,740,1996
540000.0,4.0,2.5,2050,34222,2.0,2050,0,1989
1135000.0,6.0,4.25,6900,244716,2.0,4820,2080,2002
425000.0,3.0,2.25,1790,10209,1.0,1290,500,1967
869000.0,4.0,3.0,3740,30884,2.0,3060,680,1988
479000.0,3.0,2.25,2110,11319,2.0,2110,0,1978
725000.0,4.0,2.5,3420,30410,2.0,3420,0,1988
831500.0,5.0,2.5,4470,35124,2.5,4470,0,1984
326000.0,3.0,1.0,1030,9834,1.0,1030,0,1969
520000.0,3.0,1.75,2300,35722,1.0,2300,0,1984
367500.0,3.0,1.0,1660,11783,1.0,1160,500,1978
625000.0,3.0,2.5,2410,64073,1.0,1820,590,1976
925000.0,4.0,3.0,3580,35261,1.5,3580,0,1985
1215000.0,4.0,3.75,3820,53574,1.0,3820,0,1994
875000.0,4.0,2.5,3220,22588,2.0,3220,0,1996
