2100000.0,4.0,1.75,3550,19865,2.0,3550,0,1962
1800000.0,4.0,3.5,4460,16953,1.0,2550,1910,1962
2750000.0,4.0,3.25,4430,21000,2.0,4430,0,1952
3710000.0,4.0,3.5,5550,28078,2.0,3350,2200,2000
1225000.0,4.0,2.5,2740,16007,2.0,2740,0,1984
1920000.0,4.0,2.5,3070,34412,1.0,2070,1000,1950
1410000.0,4.0,2.25,3250,16684,2.0,3250,0,1979
2271150.0,4.0,3.25,4040,18916,1.0,4040,0,1954
2458000.0,4.0,5.25,6500,14986,2.0,5180,1320,2001
2680000.0,5.0,3.0,4290,20445,2.0,4290,0,1985
188000.0,4.0,2.75,3260,19542,1.0,2170,1090,1968
