342000.0,3.0,2.0,1930,11947,1.0,1930,0,1966
242500.0,3.0,1.5,1200,9720,1.0,1200,0,1965
300000.0,3.0,2.5,2540,5050,2.0,2540,0,2006
284000.0,4.0,2.5,2000,5390,2.0,2000,0,2003
310000.0,3.0,1.75,2070,37904,1.0,1420,650,1973
651000.0,3.0,2.5,3240,108366,2.0,3240,0,1991
239900.0,3.0,2.0,1410,7566,1.0,1410,0,1985
160000.0,2.0,1.0,1040,13100,1.0,1040,0,1912
260000.0,4.0,1.5,2130,8800,1.0,1100,1030,1962
270000.0,4.0,2.5,1810,6509,2.0,1810,0,1994
266000.0,3.0,2.5,1940,8547,1.0,1460,480,1989
325900.0,4.0,2.5,2320,6270,2.0,2320,0,2004
246000.0,3.0,1.75,1390,7399,1.0,1390,0,1975
489990.0,5.0,2.25,2440,20828,1.5,2440,0,1975
350000.0,4.0,1.75,2250,13515,1.0,2150,100,1940
201500.0,3.0,1.0,1160,8320,1.0,1160,0,1959
260000.0,3.0,2.5,1420,14850,1.0,1020,400,1963
312000.0,4.0,2.25,1930,7452,1.0,1430,500,1984
265000.0,4.0,1.0,1940,9533,1.0,1080,860,1962
201000.0,3.0,1.0,1460,9750,1.0,1460,0,1969
373000.0,5.0,2.5,3001,5710,2.0,3001,0,2006
225000.0,3.0,1.5,1250,7500,1.0,1250,0,1967
266000.0,3.0,2.5,1780,7214,1.0,1400,380,1986
325000.0,3.0,2.5,2220,6049,2.0,2220,0,1990
160000.0,3.0,1.0,860,11900,1.0,860,0,1963
245000.0,3.0,1.75,1490,6930,1.0,1490,0,1990
316500.0,4.0,2.5,2150,6807,2.0,2150,0,1991
252700.0,2.0,1.5,1070,9643,1.0,1070,0,1985
425000.0,3.0,2.5,2670,13218,1.0,2670,0,1988
400000.0,3.0,2.5,2740,83199,2.0,2740,0,1973
306000.0,3.0,2.5,1870,5874,2.0,1870,0,2005
249000.0,3.0,2.25,1440,7673,1.0,940,500,1982
290000.0,4.0,2.5,1700,7280,2.0,1700,0,1988
215000.0,3.0,1.0,970,7275,1.0,970,0,1970
296500.0,3.0,2.75,2170,7900,1.0,1380,790,1978
250000.0,4.0,2.0,1960,7560,1.0,1160,800,1978
263000.0,3.0,1.75,1570,7775,2.0,1570,0,1982
250000.0,4.0,1.5,2500,6300,1.0,1500,1000,1961
256750.0,3.0,2.5,1990,8991,1.0,1570,420,1969
480000.0,4.0,2.25,3250,34293,2.0,3250,0,1983
430000.0,4.0,3.0,3220,8936,2.0,2450,770,1990
330000.0,4.0,3.5,3150,6202,2.0,3150,0,2005
235000.0,4.0,2.5,1810,39639,1.0,1230,580,1970
255000.0,3.0,2.0,1490,8371,1.5,1490,0,1984
265000.0,3.0,2.5,1440,7741,1.0,1000,440,1983
325000.0,3.0,1.75,1780,13095,1.0,1780,0,1983
344950.0,4.0,2.0,2330,6250,1.0,1400,930,1941
283200.0,4.0,2.5,1982,6406,2.0,1982,0,2004
282000.0,3.0,2.5,1680,15711,1.0,1240,440,1994
244615.0,3.0,2.5,2060,4030,2.0,2060,0,1999
460000.0,4.0,3.0,2230,52983,2.0,2230,0,1991
479900.0,3.0,2.0,1980,12150,1.0,1980,0,1994
157500.0,2.0,1.0,740,9003,1.0,740,0,1949
124740.0,3.0,1.0,1340,15600,1.0,1340,0,1978
264000.0,3.0,1.5,1470,14821,1.0,1470,0,1958
412000.0,3.0,1.75,1950,52256,1.0,1950,0,1985
246500.0,3.0,1.5,1270,11600,1.0,1270,0,1964
322000.0,4.0,2.5,2280,7200,2.0,2280,0,1994
250000.0,4.0,2.0,1850,7560,1.0,1540,310,1978
316000.0,3.0,2.25,2130,8721,1.0,1570,560,1987
320000.0,5.0,2.5,3020,21441,1.0,1510,1510,1978
328500.0,3.0,2.5,1950,8130,2.0,1950,0,1990
365000.0,3.0,2.5,1720,99916,2.0,1720,0,1990
223000.0,3.0,1.0,1030,9120,1.0,1030,0,1961
575000.0,3.0,2.25,3800,33825,1.0,3330,470,1976
268000.0,3.0,1.75,1970,10270,1.0,1970,0,1966
239000.0,3.0,1.75,1340,16480,1.0,1340,0,1968
270000.0,3.0,2.25,2080,4252,1.5,1550,530,2003
340000.0,3.0,1.75,2190,12626,2.0,2190,0,1978
289950.0,3.0,2.0,1670,7757,1.0,1670,0,1992
129000.0,1.0,1.0,650,15364,1.0,650,0,1967
292000.0,5.0,2.5,2490,7666,1.0,1490,1000,1989
255000.0,3.0,2.5,1610,6176,2.0,1610,0,1994
268500.0,4.0,2.5,2100,4237,2.0,2100,0,2006
435000.0,4.0,2.75,3270,50994,2.0,2720,550,1983
307550.0,4.0,2.5,1980,5909,2.0,1980,0,2003
599950.0,4.0,3.5,3730,15029,2.0,2440,1290,1991
364900.0,3.0,3.0,2500,8304,2.0,2500,0,1997
315000.0,4.0,2.5,1930,9643,2.0,1930,0,1992
250000.0,3.0,1.75,1590,7560,1.0,1130,460,1984
251750.0,3.0,2.0,1320,7200,1.0,1320,0,1975
285000.0,3.0,2.5,1870,4060,2.0,1870,0,2005
235000.0,3.0,1.75,1840,9697,1.0,1500,340,1985
315000.0,3.0,2.5,1880,7000,2.0,1880,0,1993
206135.0,3.0,1.0,1340,11070,1.0,1340,0,1978
300000.0,4.0,2.5,2700,10814,1.0,1560,1140,1966
454000.0,4.0,2.25,2630,39000,2.0,2630,0,1979
325000.0,3.0,2.5,2070,8337,2.0,2070,0,1997
565000.0,4.0,2.75,3130,139392,2.0,3130,0,1981
284000.0,3.0,2.5,1880,6008,2.0,1880,0,2009
242000.0,3.0,1.75,1280,7524,1.5,1280,0,1988
259000.0,3.0,2.0,1870,5909,1.0,1270,600,1986
380000.0,4.0,2.5,2150,37647,2.0,2150,0,1991
255000.0,3.0,1.75,1700,7532,1.0,1700,0,1987
382500.0,4.0,2.5,2210,7079,2.0,2210,0,1993
280000.0,4.0,2.25,1930,7207,1.0,1360,570,1988
294999.0,4.0,2.5,1660,9760,2.0,1660,0,1994
286800.0,3.0,2.5,1413,3600,2.0,1413,0,2011
264000.0,4.0,1.75,1820,8118,1.0,1080,740,1980
279950.0,5.0,1.75,2150,7171,1.0,1460,690,1970
568450.0,5.0,3.5,3260,58806,2.0,3260,0,1969
120000.0,2.0,1.0,990,39964,1.0,990,0,1945
249000.0,3.0,1.0,1050,8498,1.0,1050,0,1959
385000.0,3.0,1.75,2310,11200,1.0,1630,680,1978
282000.0,4.0,2.0,1890,6302,2.0,1890,0,1997
362300.0,3.0,2.5,2430,15264,2.0,2430,0,1997
233500.0,3.0,2.25,1650,2958,2.0,1650,0,1985
345950.0,3.0,2.5,2110,4118,2.0,2110,0,1989
269500.0,3.0,1.75,1840,7412,1.0,1240,600,1976
260000.0,4.0,2.5,2000,37045,2.0,2000,0,1989
249000.0,3.0,1.0,1000,19204,1.0,1000,0,1968
300000.0,4.0,2.5,1840,5550,2.0,1840,0,2004
269950.0,4.0,2.5,2540,8400,2.0,2540,0,1977
385000.0,4.0,2.75,2700,37011,2.0,2700,0,1984
285000.0,3.0,2.5,1660,6263,2.0,1660,0,2003
310000.0,3.0,2.5,2540,4775,2.0,2540,0,2006
319000.0,4.0,2.5,2510,7992,1.0,1610,900,1978
305000.0,4.0,2.25,2210,9371,2.0,2210,0,1968
252000.0,3.0,2.25,1670,7881,1.0,1190,480,1977
396500.0,3.0,2.5,2590,18980,1.0,2590,0,1976
245000.0,3.0,2.0,1410,5760,1.0,1410,0,1985
390000.0,4.0,2.5,2340,8548,2.0,2340,0,1993
205000.0,3.0,1.0,1050,8498,1.0,1050,0,1958
330000.0,6.0,2.25,3040,28535,1.0,1890,1150,1951
249000.0,4.0,2.25,1830,6136,2.0,1830,0,1990
245700.0,3.0,2.25,1640,8400,1.0,1180,460,1968
255950.0,3.0,2.5,1720,3676,2.0,1720,0,1992
385000.0,4.0,2.5,3200,22651,1.0,1610,1590,1970
268000.0,3.0,2.5,1650,6684,2.0,1650,0,1991
315000.0,4.0,2.5,1940,10200,1.0,1140,800,1977
280927.0,4.0,2.25,2070,7350,2.0,2070,0,1977
289659.0,4.0,2.25,2260,7200,2.0,2260,0,1984
354000.0,4.0,2.5,2580,5476,2.0,2580,0,2005
200500.0,3.0,1.75,1260,9346,1.0,1260,0,1963
330000.0,4.0,1.75,2440,7350,1.0,1610,830,1978
279000.0,3.0,2.5,1630,7950,1.0,1320,310,1985
355000.0,3.0,1.75,2040,22693,1.0,2040,0,1980
399950.0,3.0,2.5,2570,10431,2.0,2570,0,1989
234000.0,4.0,1.0,1390,18000,1.0,1390,0,1955
402000.0,4.0,2.75,2950,15540,1.0,2120,830,1974
245000.0,3.0,2.75,1300,14197,1.0,860,440,1996
327500.0,3.0,2.25,2310,7200,2.0,2310,0,1990
330000.0,4.0,2.5,2340,11784,2.0,2340,0,1997
445000.0,4.0,2.5,2280,42077,2.0,2280,0,1994
274900.0,4.0,2.5,1970,6600,2.0,1970,0,1987
328950.0,4.0,1.75,2550,8976,1.0,1300,1250,1978
375000.0,3.0,1.75,2530,35150,1.0,1800,730,1977
260000.0,3.0,2.25,1920,9680,1.0,1300,620,1961
260000.0,4.0,2.0,1620,7992,2.0,1620,0,1975
223000.0,3.0,2.0,1110,7231,1.0,1110,0,1991
250000.0,3.0,1.75,1200,24805,1.0,1200,0,1984
345000.0,5.0,2.5,2450,6994,2.0,2450,0,2002
339950.0,3.0,2.5,2390,34041,1.0,1840,550,1984
394500.0,4.0,2.5,3002,6042,2.0,3002,0,2004
330000.0,4.0,2.5,2105,6093,2.0,2105,0,2003
253000.0,2.0,1.0,1310,7128,1.0,940,370,1980
304900.0,4.0,1.75,2600,11325,1.0,1610,990,1969
342000.0,4.0,2.5,2300,6448,2.0,2300,0,2001
390000.0,4.0,2.0,1900,76877,1.0,1900,0,2004
395000.0,4.0,2.75,2640,35070,1.5,2640,0,1963
100000.0,2.0,0.75,660,5240,1.0,660,0,1912
300000.0,4.0,2.5,2090,5195,2.0,2090,0,2007
300000.0,4.0,2.5,2200,8065,2.0,2200,0,1998
245000.0,3.0,2.5,1600,2788,2.0,1600,0,1992
293000.0,3.0,2.25,1910,3481,2.0,1910,0,2009
409124.0,5.0,3.25,3320,11340,2.0,2480,840,1999
215000.0,3.0,1.0,1200,7280,1.0,1200,0,1967
355000.0,3.0,2.5,2110,4038,2.0,2110,0,1989
375000.0,6.0,2.25,3206,5793,2.0,3206,0,2012
230000.0,3.0,1.75,1400,6956,1.0,1400,0,1957
292285.714286,3.0,1.75,1890,13860,1.0,1890,0,1966
